discipline_title,slug_game,event_title,event_gender,medal_type,participant_type,participant_title,athlete_url,athlete_full_name,country_name,country_code,country_3_letter_code,year
Speed skating,lake-placid-1980,1500m women,Women,BRONZE,Athlete,unknown,https://olympics.com/en/athletes/sabine-becker,Sabine BECKER,German Democratic Republic (Germany),DDDE,GDR,1980
Speed skating,lake-placid-1980,1000m women,Women,GOLD,Athlete,unknown,no url,Nataliya Petrusyova,Soviet Union,UNK,URS,1980
Speed skating,lake-placid-1980,1000m women,Women,SILVER,Athlete,unknown,https://olympics.com/en/athletes/leah-mueller,Leah MUELLER,United States of America,US,USA,1980
Speed skating,lake-placid-1980,1000m women,Women,BRONZE,Athlete,unknown,no url,Sylvia Albrecht,German Democratic Republic (Germany),DDDE,GDR,1980
Speed skating,lake-placid-1980,1500m men,Men,GOLD,Athlete,unknown,https://olympics.com/en/athletes/eric-heiden,Eric HEIDEN,United States of America,US,USA,1980
Speed skating,lake-placid-1980,1500m men,Men,SILVER,Athlete,unknown,https://olympics.com/en/athletes/kai-arne-stenshjemmet,Kai Arne STENSHJEMMET,Norway,NO,NOR,1980
Speed skating,lake-placid-1980,1500m men,Men,BRONZE,Athlete,unknown,https://olympics.com/en/athletes/terje-andersen,Terje ANDERSEN,Norway,NO,NOR,1980
Speed skating,lake-placid-1980,10000m men,Men,GOLD,Athlete,unknown,https://olympics.com/en/athletes/eric-heiden,Eric HEIDEN,United States of America,US,USA,1980
Speed skating,lake-placid-1980,10000m men,Men,SILVER,Athlete,unknown,https://olympics.com/en/athletes/piet-kleine,Piet KLEINE,Netherlands,NL,NED,1980
Speed skating,lake-placid-1980,10000m men,Men,BRONZE,Athlete,unknown,https://olympics.com/en/athletes/tom-erik-oxholm,Tom Erik OXHOLM,Norway,NO,NOR,1980
Speed skating,lake-placid-1980,5000m men,Men,GOLD,Athlete,unknown,https://olympics.com/en/athletes/eric-heiden,Eric HEIDEN,United States of America,US,USA,1980
Speed skating,lake-placid-1980,5000m men,Men,SILVER,Athlete,unknown,https://olympics.com/en/athletes/kai-arne-stenshjemmet,Kai Arne STENSHJEMMET,Norway,NO,NOR,1980
Speed skating,lake-placid-1980,5000m men,Men,BRONZE,Athlete,unknown,https://olympics.com/en/athletes/tom-erik-oxholm,Tom Erik OXHOLM,Norway,NO,NOR,1980
Speed skating,lake-placid-1980,1000m men,Men,GOLD,Athlete,unknown,https://olympics.com/en/athletes/eric-heiden,Eric HEIDEN,United States of America,US,USA,1980
Speed skating,lake-placid-1980,1000m men,Men,SILVER,Athlete,unknown,https://olympics.com/en/athletes/gaetan-boucher,Gaetan BOUCHER,Canada,CA,CAN,1980
Speed skating,lake-placid-1980,1000m men,Men,BRONZE,Athlete,unknown,https://olympics.com/en/athletes/vladimir-lobanov,Vladimir LOBANOV,Soviet Union,UNK,URS,1980
Speed skating,lake-placid-1980,1000m men,Men,BRONZE,Athlete,unknown,https://olympics.com/en/athletes/frode-ronning,Frode RÖNNING,Norway,NO,NOR,1980
Speed skating,lake-placid-1980,500m women,Women,GOLD,Athlete,unknown,https://olympics.com/en/athletes/karin-kania,Karin ENKE,German Democratic Republic (Germany),DDDE,GDR,1980
Speed skating,lake-placid-1980,500m women,Women,SILVER,Athlete,unknown,https://olympics.com/en/athletes/leah-mueller,Leah MUELLER,United States of America,US,USA,1980
Speed skating,lake-placid-1980,500m women,Women,BRONZE,Athlete,unknown,no url,Nataliya Petrusyova,Soviet Union,UNK,URS,1980
Speed skating,lake-placid-1980,3000m women,Women,GOLD,Athlete,unknown,https://olympics.com/en/athletes/bjorg-eva-jensen,Björg Eva JENSEN,Norway,NO,NOR,1980
Speed skating,lake-placid-1980,3000m women,Women,SILVER,Athlete,unknown,https://olympics.com/en/athletes/sabine-becker,Sabine BECKER,German Democratic Republic (Germany),DDDE,GDR,1980
Speed skating,lake-placid-1980,3000m women,Women,BRONZE,Athlete,unknown,https://olympics.com/en/athletes/beth-heiden,Beth HEIDEN,United States of America,US,USA,1980
Speed skating,lake-placid-1980,500m men,Men,GOLD,Athlete,unknown,https://olympics.com/en/athletes/eric-heiden,Eric HEIDEN,United States of America,US,USA,1980
Speed skating,lake-placid-1980,500m men,Men,SILVER,Athlete,unknown,https://olympics.com/en/athletes/yevgeny-kulikov,Yevgeny KULIKOV,Soviet Union,UNK,URS,1980
Speed skating,lake-placid-1980,500m men,Men,BRONZE,Athlete,unknown,https://olympics.com/en/athletes/lieuwe-de-boer,Lieuwe DE BOER,Netherlands,NL,NED,1980
Luge,lake-placid-1980,Doubles mixed,Open,GOLD,GameTeam,East Germany team #1,https://olympics.com/en/athletes/hans-rinn,Hans RINN,German Democratic Republic (Germany),DDDE,GDR,1980
Luge,lake-placid-1980,Doubles mixed,Open,GOLD,GameTeam,East Germany team #1,https://olympics.com/en/athletes/norbert-hahn,Norbert HAHN,German Democratic Republic (Germany),DDDE,GDR,1980
Luge,lake-placid-1980,Doubles mixed,Open,SILVER,GameTeam,Italy team #1,https://olympics.com/en/athletes/peter-gschnitzer,Peter GSCHNITZER,Italy,IT,ITA,1980
Luge,lake-placid-1980,Doubles mixed,Open,SILVER,GameTeam,Italy team #1,https://olympics.com/en/athletes/karl-brunner,Karl BRUNNER,Italy,IT,ITA,1980
Luge,lake-placid-1980,Doubles mixed,Open,BRONZE,GameTeam,Austria team #1,https://olympics.com/en/athletes/georg-fluckinger,Georg FLUCKINGER,Austria,AT,AUT,1980
Luge,lake-placid-1980,Doubles mixed,Open,BRONZE,GameTeam,Austria team #1,https://olympics.com/en/athletes/karl-schrott,Karl SCHROTT,Austria,AT,AUT,1980
Luge,lake-placid-1980,Singles men,Men,GOLD,Athlete,unknown,https://olympics.com/en/athletes/bernhard-glass,Bernhard GLASS,German Democratic Republic (Germany),DDDE,GDR,1980
Luge,lake-placid-1980,Singles men,Men,SILVER,Athlete,unknown,https://olympics.com/en/athletes/paul-hildgartner,Paul HILDGARTNER,Italy,IT,ITA,1980
Luge,lake-placid-1980,Singles men,Men,BRONZE,Athlete,unknown,https://olympics.com/en/athletes/anton-winkler,Anton WINKLER,Federal Republic of Germany,DE,FRG,1980
Luge,lake-placid-1980,Singles women,Women,GOLD,Athlete,unknown,https://olympics.com/en/athletes/vera-zozula,Vera ZOZULA,Soviet Union,UNK,URS,1980
Luge,lake-placid-1980,Singles women,Women,SILVER,Athlete,unknown,https://olympics.com/en/athletes/melitta-sollmann,Melitta SOLLMANN,German Democratic Republic (Germany),DDDE,GDR,1980
Luge,lake-placid-1980,Singles women,Women,BRONZE,Athlete,unknown,https://olympics.com/en/athletes/ingrida-amantova,Ingrida AMANTOVA,Soviet Union,UNK,URS,1980
Bobsleigh,lake-placid-1980,two-man men,Men,GOLD,GameTeam,Switzerland team #2,https://olympics.com/en/athletes/erich-scharer,Erich SCHÄRER,Switzerland,CH,SUI,1980
Bobsleigh,lake-placid-1980,two-man men,Men,GOLD,GameTeam,Switzerland team #2,https://olympics.com/en/athletes/joseph-benz,Joseph BENZ,Switzerland,CH,SUI,1980
Bobsleigh,lake-placid-1980,two-man men,Men,SILVER,GameTeam,East Germany team #2,https://olympics.com/en/athletes/bernhard-germeshausen,Bernhard GERMESHAUSEN,German Democratic Republic (Germany),DDDE,GDR,1980
Bobsleigh,lake-placid-1980,two-man men,Men,SILVER,GameTeam,East Germany team #2,https://olympics.com/en/athletes/hans-jurgen-gerhardt,Hans Jürgen GERHARDT,German Democratic Republic (Germany),DDDE,GDR,1980
Bobsleigh,lake-placid-1980,two-man men,Men,BRONZE,GameTeam,East Germany team #1,https://olympics.com/en/athletes/meinhard-nehmer,Meinhard NEHMER,German Democratic Republic (Germany),DDDE,GDR,1980
Bobsleigh,lake-placid-1980,two-man men,Men,BRONZE,GameTeam,East Germany team #1,https://olympics.com/en/athletes/bogdan-musiol,Bogdan MUSIOL,German Democratic Republic (Germany),DDDE,GDR,1980
Cross Country Skiing,lake-placid-1980,10km women,Women,GOLD,Athlete,unknown,https://olympics.com/en/athletes/barbara-petzold,Barbara PETZOLD,German Democratic Republic (Germany),DDDE,GDR,1980
Cross Country Skiing,lake-placid-1980,10km women,Women,SILVER,Athlete,unknown,https://olympics.com/en/athletes/hilkka-riihivuori,Hilkka RIIHIVUORI,Finland,FI,FIN,1980
Cross Country Skiing,lake-placid-1980,10km women,Women,BRONZE,Athlete,unknown,https://olympics.com/en/athletes/helena-takalo,Helena TAKALO,Finland,FI,FIN,1980
Cross Country Skiing,lake-placid-1980,5km women,Women,GOLD,Athlete,unknown,https://olympics.com/en/athletes/raisa-smetanina,Raisa SMETANINA,Soviet Union,UNK,URS,1980
Cross Country Skiing,lake-placid-1980,5km women,Women,SILVER,Athlete,unknown,https://olympics.com/en/athletes/hilkka-riihivuori,Hilkka RIIHIVUORI,Finland,FI,FIN,1980
Cross Country Skiing,lake-placid-1980,5km women,Women,BRONZE,Athlete,unknown,https://olympics.com/en/athletes/kvetoslava-jeriova,Kvetoslava JERIOVA,Czechoslovakia,CSHH,TCH,1980
Cross Country Skiing,lake-placid-1980,15km men,Men,GOLD,Athlete,unknown,https://olympics.com/en/athletes/thomas-wassberg,Thomas WASSBERG,Sweden,SE,SWE,1980
Cross Country Skiing,lake-placid-1980,15km men,Men,SILVER,Athlete,unknown,https://olympics.com/en/athletes/juha-mieto,Juha MIETO,Finland,FI,FIN,1980
Cross Country Skiing,lake-placid-1980,15km men,Men,BRONZE,Athlete,unknown,https://olympics.com/en/athletes/ove-aunli,Ove AUNLI,Norway,NO,NOR,1980
Cross Country Skiing,lake-placid-1980,50km men,Men,GOLD,Athlete,unknown,https://olympics.com/en/athletes/nikolay-zimyatov,Nikolay ZIMYATOV,Soviet Union,UNK,URS,1980
Cross Country Skiing,lake-placid-1980,50km men,Men,SILVER,Athlete,unknown,https://olympics.com/en/athletes/juha-mieto,Juha MIETO,Finland,FI,FIN,1980
Cross Country Skiing,lake-placid-1980,50km men,Men,BRONZE,Athlete,unknown,https://olympics.com/en/athletes/aleksandr-zavyalov,Aleksandr ZAVYALOV,Soviet Union,UNK,URS,1980
Cross Country Skiing,lake-placid-1980,30km mass start men,Men,GOLD,Athlete,unknown,https://olympics.com/en/athletes/nikolay-zimyatov,Nikolay ZIMYATOV,Soviet Union,UNK,URS,1980
Cross Country Skiing,lake-placid-1980,30km mass start men,Men,SILVER,Athlete,unknown,https://olympics.com/en/athletes/vasily-rochev,Vasily ROCHEV,Soviet Union,UNK,URS,1980
Cross Country Skiing,lake-placid-1980,30km mass start men,Men,BRONZE,Athlete,unknown,https://olympics.com/en/athletes/ivan-lebanov,Ivan LEBANOV,Bulgaria,BG,BUL,1980
Figure skating,lake-placid-1980,Pairs mixed,Mixed,GOLD,GameTeam,Soviet Union team #1,https://olympics.com/en/athletes/irina-rodnina,Irina RODNINA,Soviet Union,UNK,URS,1980
Figure skating,lake-placid-1980,Pairs mixed,Mixed,GOLD,GameTeam,Soviet Union team #1,https://olympics.com/en/athletes/aleksandr-zaytsev,Aleksandr ZAYTSEV,Soviet Union,UNK,URS,1980
Figure skating,lake-placid-1980,Pairs mixed,Mixed,SILVER,GameTeam,Soviet Union team #2,https://olympics.com/en/athletes/marina-cherkasova-1,Marina CHERKASOVA,Soviet Union,UNK,URS,1980
Figure skating,lake-placid-1980,Pairs mixed,Mixed,SILVER,GameTeam,Soviet Union team #2,https://olympics.com/en/athletes/sergey-shakray,Sergey SHAKRAY,Soviet Union,UNK,URS,1980
Figure skating,lake-placid-1980,Pairs mixed,Mixed,BRONZE,GameTeam,East Germany team #1,https://olympics.com/en/athletes/manuela-mager,Manuela MAGER,German Democratic Republic (Germany),DDDE,GDR,1980
Figure skating,lake-placid-1980,Pairs mixed,Mixed,BRONZE,GameTeam,East Germany team #1,https://olympics.com/en/athletes/uwe-bewersdorff,Uwe BEWERSDORFF,German Democratic Republic (Germany),DDDE,GDR,1980
Figure skating,lake-placid-1980,Individual men,Men,GOLD,Athlete,unknown,https://olympics.com/en/athletes/robin-cousins,Robin COUSINS,Great Britain,GB,GBR,1980
Figure skating,lake-placid-1980,Individual men,Men,SILVER,Athlete,unknown,https://olympics.com/en/athletes/jan-hoffmann,Jan HOFFMANN,German Democratic Republic (Germany),DDDE,GDR,1980
Figure skating,lake-placid-1980,Individual men,Men,BRONZE,Athlete,unknown,https://olympics.com/en/athletes/charles-tickner,Charles TICKNER,United States of America,US,USA,1980
Figure skating,lake-placid-1980,Ice dancing mixed,Mixed,GOLD,GameTeam,Soviet Union team #1,https://olympics.com/en/athletes/natalya-linichuk,Natalya LINICHUK,Soviet Union,UNK,URS,1980
Figure skating,lake-placid-1980,Ice dancing mixed,Mixed,GOLD,GameTeam,Soviet Union team #1,https://olympics.com/en/athletes/gennady-karponosov,Gennady KARPONOSOV,Soviet Union,UNK,URS,1980
Figure skating,lake-placid-1980,Ice dancing mixed,Mixed,SILVER,GameTeam,Hungary team,https://olympics.com/en/athletes/krisztina-regoczy,Krisztina REGÖCZY,Hungary,HU,HUN,1980
Figure skating,lake-placid-1980,Ice dancing mixed,Mixed,SILVER,GameTeam,Hungary team,https://olympics.com/en/athletes/andras-sallay,Andras SALLAY,Hungary,HU,HUN,1980
Figure skating,lake-placid-1980,Ice dancing mixed,Mixed,BRONZE,GameTeam,Soviet Union team #2,https://olympics.com/en/athletes/irina-moiseyeva,Irina MOISEYEVA,Soviet Union,UNK,URS,1980
Figure skating,lake-placid-1980,Ice dancing mixed,Mixed,BRONZE,GameTeam,Soviet Union team #2,https://olympics.com/en/athletes/andrey-minenkov,Andrey MINENKOV,Soviet Union,UNK,URS,1980
Figure skating,lake-placid-1980,Individual women,Women,GOLD,Athlete,unknown,https://olympics.com/en/athletes/anett-potzsch,Anett PÖTZSCH,German Democratic Republic (Germany),DDDE,GDR,1980
Figure skating,lake-placid-1980,Individual women,Women,SILVER,Athlete,unknown,https://olympics.com/en/athletes/linda-fratianne,Linda FRATIANNE,United States of America,US,USA,1980
Figure skating,lake-placid-1980,Individual women,Women,BRONZE,Athlete,unknown,https://olympics.com/en/athletes/dagmar-lurz,Dagmar LURZ,Federal Republic of Germany,DE,FRG,1980
Biathlon,lake-placid-1980,20km men,Men,GOLD,Athlete,unknown,https://olympics.com/en/athletes/anatoly-alyabyev,Anatoly ALYABYEV,Soviet Union,UNK,URS,1980
Biathlon,lake-placid-1980,20km men,Men,SILVER,Athlete,unknown,https://olympics.com/en/athletes/frank-ullrich,Frank ULLRICH,German Democratic Republic (Germany),DDDE,GDR,1980
Biathlon,lake-placid-1980,20km men,Men,BRONZE,Athlete,unknown,https://olympics.com/en/athletes/eberhard-rosch,Eberhard ROSCH,German Democratic Republic (Germany),DDDE,GDR,1980
Biathlon,lake-placid-1980,10km men,Men,GOLD,Athlete,unknown,https://olympics.com/en/athletes/frank-ullrich,Frank ULLRICH,German Democratic Republic (Germany),DDDE,GDR,1980
Biathlon,lake-placid-1980,10km men,Men,SILVER,Athlete,unknown,https://olympics.com/en/athletes/vladimir-alikin,Vladimir ALIKIN,Soviet Union,UNK,URS,1980
Biathlon,lake-placid-1980,10km men,Men,BRONZE,Athlete,unknown,https://olympics.com/en/athletes/anatoly-alyabyev,Anatoly ALYABYEV,Soviet Union,UNK,URS,1980
Nordic Combined,lake-placid-1980,Individual men,Men,GOLD,Athlete,unknown,https://olympics.com/en/athletes/ulrich-wehling,Ulrich WEHLING,German Democratic Republic (Germany),DDDE,GDR,1980
Nordic Combined,lake-placid-1980,Individual men,Men,SILVER,Athlete,unknown,https://olympics.com/en/athletes/jouko-karjalainen,Jouko KARJALAINEN,Finland,FI,FIN,1980
Nordic Combined,lake-placid-1980,Individual men,Men,BRONZE,Athlete,unknown,https://olympics.com/en/athletes/konrad-winkler,Konrad WINKLER,German Democratic Republic (Germany),DDDE,GDR,1980
Ski Jumping,lake-placid-1980,Normal Hill Individual men,Men,GOLD,Athlete,unknown,https://olympics.com/en/athletes/anton-innauer,Anton INNAUER,Austria,AT,AUT,1980
Ski Jumping,lake-placid-1980,Normal Hill Individual men,Men,SILVER,Athlete,unknown,https://olympics.com/en/athletes/manfred-deckert,Manfred DECKERT,German Democratic Republic (Germany),DDDE,GDR,1980
Ski Jumping,lake-placid-1980,Normal Hill Individual men,Men,SILVER,Athlete,unknown,https://olympics.com/en/athletes/hirokazu-yagi,Hirokazu YAGI,Japan,JP,JPN,1980
Ski Jumping,lake-placid-1980,Large Hill Individual men,Men,GOLD,Athlete,unknown,https://olympics.com/en/athletes/jouko-tormanen,Jouko TÖRMÄNEN,Finland,FI,FIN,1980
Ski Jumping,lake-placid-1980,Large Hill Individual men,Men,SILVER,Athlete,unknown,https://olympics.com/en/athletes/hubert-neuper,Hubert NEUPER,Austria,AT,AUT,1980
Ski Jumping,lake-placid-1980,Large Hill Individual men,Men,BRONZE,Athlete,unknown,https://olympics.com/en/athletes/jari-puikkonen,Jari PUIKKONEN,Finland,FI,FIN,1980
Alpine Skiing,lake-placid-1980,downhill women,Women,GOLD,Athlete,unknown,https://olympics.com/en/athletes/annemarie-moser-proll,Annemarie MOSER-PROLL,Austria,AT,AUT,1980
Alpine Skiing,lake-placid-1980,downhill women,Women,SILVER,Athlete,unknown,https://olympics.com/en/athletes/hanni-wenzel,Hanni WENZEL,Liechtenstein,LI,LIE,1980
Alpine Skiing,lake-placid-1980,downhill women,Women,BRONZE,Athlete,unknown,https://olympics.com/en/athletes/marie-theres-nadig,Marie-Theres NADIG,Switzerland,CH,SUI,1980
Alpine Skiing,lake-placid-1980,slalom men,Men,GOLD,Athlete,unknown,https://olympics.com/en/athletes/ingemar-stenmark,Ingemar STENMARK,Sweden,SE,SWE,1980
Alpine Skiing,lake-placid-1980,slalom men,Men,SILVER,Athlete,unknown,no url,Phil Mahre,United States of America,US,USA,1980
Alpine Skiing,lake-placid-1980,slalom men,Men,BRONZE,Athlete,unknown,https://olympics.com/en/athletes/jacques-luthy,Jacques LÜTHY,Switzerland,CH,SUI,1980
Alpine Skiing,lake-placid-1980,giant slalom men,Men,GOLD,Athlete,unknown,https://olympics.com/en/athletes/ingemar-stenmark,Ingemar STENMARK,Sweden,SE,SWE,1980
Alpine Skiing,lake-placid-1980,giant slalom men,Men,SILVER,Athlete,unknown,https://olympics.com/en/athletes/andreas-wenzel,Andreas WENZEL,Liechtenstein,LI,LIE,1980
Alpine Skiing,lake-placid-1980,giant slalom men,Men,BRONZE,Athlete,unknown,https://olympics.com/en/athletes/hans-enn,Hans ENN,Austria,AT,AUT,1980
Alpine Skiing,lake-placid-1980,giant slalom women,Women,GOLD,Athlete,unknown,https://olympics.com/en/athletes/hanni-wenzel,Hanni WENZEL,Liechtenstein,LI,LIE,1980
Alpine Skiing,lake-placid-1980,giant slalom women,Women,SILVER,Athlete,unknown,https://olympics.com/en/athletes/irene-epple,Irene EPPLE,Federal Republic of Germany,DE,FRG,1980
Alpine Skiing,lake-placid-1980,giant slalom women,Women,BRONZE,Athlete,unknown,https://olympics.com/en/athletes/perrine-pelen,Perrine PELEN,France,FR,FRA,1980
Alpine Skiing,lake-placid-1980,downhill men,Men,GOLD,Athlete,unknown,https://olympics.com/en/athletes/leonhard-stock,Leonhard STOCK,Austria,AT,AUT,1980
Alpine Skiing,lake-placid-1980,downhill men,Men,SILVER,Athlete,unknown,https://olympics.com/en/athletes/peter-wirnsberger,Peter WIRNSBERGER,Austria,AT,AUT,1980
Alpine Skiing,lake-placid-1980,downhill men,Men,BRONZE,Athlete,unknown,https://olympics.com/en/athletes/steve-podborski,Steve PODBORSKI,Canada,CA,CAN,1980
Alpine Skiing,lake-placid-1980,slalom women,Women,GOLD,Athlete,unknown,https://olympics.com/en/athletes/hanni-wenzel,Hanni WENZEL,Liechtenstein,LI,LIE,1980
Alpine Skiing,lake-placid-1980,slalom women,Women,SILVER,Athlete,unknown,https://olympics.com/en/athletes/christa-kinshofer-guethlein,Christa KINSHOFER GUETHLEIN,Federal Republic of Germany,DE,FRG,1980
Alpine Skiing,lake-placid-1980,slalom women,Women,BRONZE,Athlete,unknown,https://olympics.com/en/athletes/erika-hess,Erika HESS,Switzerland,CH,SUI,1980
Judo,montreal-1976,open category men,Men,GOLD,Athlete,unknown,https://olympics.com/en/athletes/haruki-uemura,Haruki UEMURA,Japan,JP,JPN,1976
Judo,montreal-1976,open category men,Men,SILVER,Athlete,unknown,https://olympics.com/en/athletes/keith-remfry,Keith REMFRY,Great Britain,GB,GBR,1976
Judo,montreal-1976,open category men,Men,BRONZE,Athlete,unknown,https://olympics.com/en/athletes/shota-chochoshvili,Shota CHOCHOSHVILI,Soviet Union,UNK,URS,1976
Judo,montreal-1976,open category men,Men,BRONZE,Athlete,unknown,no url,Jae-Gi Jo,Republic of Korea,KR,KOR,1976
Judo,montreal-1976,63  70kg halfmiddleweight men,Men,GOLD,Athlete,unknown,https://olympics.com/en/athletes/vladimir-nevzorov,Vladimir NEVZOROV,Soviet Union,UNK,URS,1976
Judo,montreal-1976,63  70kg halfmiddleweight men,Men,SILVER,Athlete,unknown,https://olympics.com/en/athletes/koji-kuramoto,Koji KURAMOTO,Japan,JP,JPN,1976
Judo,montreal-1976,63  70kg halfmiddleweight men,Men,BRONZE,Athlete,unknown,https://olympics.com/en/athletes/patrick-vial,Patrick VIAL,France,FR,FRA,1976
Judo,montreal-1976,63  70kg halfmiddleweight men,Men,BRONZE,Athlete,unknown,https://olympics.com/en/athletes/marian-talaj,Marian TALAJ,Poland,PL,POL,1976
Judo,montreal-1976,80 - 93kg (half-heavyweight) men,Men,GOLD,Athlete,unknown,https://olympics.com/en/athletes/kazuhiro-ninomiya,Kazuhiro NINOMIYA,Japan,JP,JPN,1976
Judo,montreal-1976,80 - 93kg (half-heavyweight) men,Men,SILVER,Athlete,unknown,https://olympics.com/en/athletes/ramaz-kharshiladze,Ramaz KHARSHILADZE,Soviet Union,UNK,URS,1976
